,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_diff,reach_diff,kd,subatt,rev,ctrl,sigster_throw,sigster_land,total_str_throw,total_str_land,td_throw,td_land,head_throw,body_throw,leg_throw,clinch_throw,ground_throw,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,method_dec_spl,method_dec_una,method_dq,method_ko_tko,method_sub,method_tko_doc,round_x_2,round_x_3,round_x_4,round_x_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
1245,0.0,300,10.0,7.0,0.3,0.1428571428571428,2.0,0.0,-0.3192436040044494,-0.034482758620689655,0.0,15.71301446051168,9.96440489432703,16.65072302558398,10.754171301446053,17.510567296996662,0.0967741935483871,0.44938820912124583,8.018909899888765,0.5695216907675191,1.3759733036707456,0.7052280311457175,-0.6729699666295884,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1246,0.0,150,3.0,7.0,0.6666666666666666,0.1428571428571428,2.0,2.0,-0.4482758620689655,-0.034482758620689655,0.0,2.951724137931035,-1.2183908045976999,-4.61379310344828,-2.3103448275862064,-5.852873563218388,0.0,0.03218390804597701,0.5931034482758619,-0.1724137931034484,-1.639080459770115,0.6643678160919542,-0.864367816091954,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1247,1.0,155,5.0,7.0,0.4,0.1428571428571428,0.0,-1.0,-0.37420178799489145,-0.034482758620689655,0.0,55.32950191570881,2.8556832694763745,2.993614303959127,4.282247765006385,5.228607918263094,1.2592592592592593,2.113665389527459,4.904214559386972,-0.1724137931034484,-1.8761174968071521,3.079182630906769,3.8837803320561943,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1248,0.0,300,9.0,7.0,0.3333333333333333,0.1428571428571428,0.0,-1.0,-0.2775441547518923,-0.01009251471825063,0.024390243902439025,63.60050462573591,1.3263246425567718,-3.9503784693019384,4.128679562657695,-0.6349873843565987,0.4878048780487805,1.9899074852817493,2.3296888141295202,1.2178301093355763,-2.2211942809083265,3.1261564339781334,1.7031118587047942,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1249,0.0,96,2.0,7.0,0.5,0.1428571428571428,-1.0,-3.0,0.5517241379310345,-0.034482758620689655,0.0,-1.9482758620689653,6.948275862068966,-0.9137931034482776,4.189655172413794,-4.086206896551722,0.0,-0.034482758620689655,9.293103448275861,-2.1724137931034484,-0.1724137931034484,-0.5689655172413792,-0.9310344827586207,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1250,0.0,52,1.0,7.0,1.0,0.1428571428571428,0.0,-1.0,-0.4482758620689655,-0.034482758620689655,0.0,12.051724137931036,-12.551724137931034,-30.913793103448278,-13.310344827586206,-30.586206896551722,0.0,0.9655172413793104,-8.706896551724139,-1.1724137931034484,-2.6724137931034484,-0.5689655172413792,-0.9310344827586207,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1251,1.0,154,9.0,9.0,0.4444444444444444,0.5555555555555556,4.0,1.0,0.06307692307692309,0.11435897435897438,0.01435897435897436,-73.26153846153846,-0.597948717948718,2.455897435897434,-19.310256410256407,-18.634871794871795,-0.5779487179487179,-1.5882051282051282,1.052820512820512,-1.129230769230769,-0.5215384615384617,-3.344102564102564,-1.8241025641025643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1252,0.0,300,8.0,9.0,0.25,0.5555555555555556,0.0,1.0,0.13141025641025642,0.05769230769230769,0.016025641025641024,-12.544871794871796,3.407051282051283,4.685897435897434,-10.951923076923077,-11.878205128205131,-0.5096153846153846,-1.5865384615384617,6.929487179487179,-2.519230769230769,-1.0032051282051284,-1.8557692307692304,-0.2724358974358978,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1253,1.0,300,5.0,9.0,0.4,0.5555555555555556,1.0,0.0,-0.0028490028490028574,-0.02564102564102564,-0.02564102564102564,-29.68376068376069,4.689458689458691,17.84330484330484,-11.817663817663817,0.019943019943021056,0.5413105413105413,0.019943019943020168,6.6239316239316235,-0.7692307692307692,-1.1652421652421654,-0.41595441595441596,2.2507122507122506,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1254,1.0,148,7.0,9.0,0.2857142857142857,0.5555555555555556,5.0,8.0,0.010033444816053505,0.06131549609810479,-0.02564102564102564,-38.80936454849499,4.282051282051283,10.870680044593083,-13.279821627647713,-8.012263099219624,-0.5005574136008919,-1.693422519509476,8.034559643255296,-1.4214046822742472,-2.331103678929766,-1.6945373467112597,-0.042363433667781614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1255,0.0,300,2.0,9.0,1.0,0.5555555555555556,0.0,1.0,-0.07692307692307693,-0.02564102564102564,-0.02564102564102564,-32.46153846153847,-1.1179487179487175,3.1358974358974336,-19.01025641025641,-16.094871794871796,0.38205128205128214,0.07179487179487198,-0.28717948717948705,-2.4692307692307693,1.638461538461538,-2.464102564102564,-0.6641025641025644,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1256,1.0,182,8.0,9.0,0.375,0.5555555555555556,2.0,3.0,0.02834008097165991,0.0796221322537112,-0.02564102564102564,-50.42645074224022,1.9662618083670722,6.7165991902834,-11.480431848852898,-8.496626180836707,-0.38461538461538464,-1.4615384615384617,2.425101214574898,-0.4008097165991904,-0.05802968960863719,-2.721997300944669,-0.6342780026990555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1258,1.0,121,3.0,9.0,0.0,0.5555555555555556,5.0,4.0,0.2564102564102564,0.37435897435897436,0.17435897435897438,-38.861538461538466,-2.051282051282051,1.6358974358974336,-22.143589743589743,-20.994871794871795,-0.31794871794871793,-1.0615384615384615,2.179487179487179,-1.8358974358974358,-2.394871794871795,-3.2974358974358973,0.03589743589743577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1259,0.0,300,2.0,9.0,1.0,0.5555555555555556,2.0,-1.0,-0.07692307692307693,0.26007326007326004,-0.02564102564102564,11.681318681318672,0.7106227106227117,1.8644688644688614,0.018315018315021803,-0.6520146520146497,-0.717948717948718,-1.4139194139194138,2.3699633699633704,-1.3406593406593408,-0.3186813186813189,-1.421245421245421,-0.4212454212454215,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1260,1.0,227,9.0,6.0,0.4444444444444444,0.3333333333333333,-1.0,-3.0,-0.1933333333333333,-0.26,-0.16,-34.400000000000006,1.4533333333333331,0.8200000000000003,2.833333333333332,2.3599999999999994,-0.26,-0.5266666666666666,-1.126666666666667,0.7066666666666668,1.8733333333333333,-0.046666666666666634,-1.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1261,0.0,71,10.0,6.0,0.5,0.3333333333333333,-2.0,-2.0,-0.3333333333333333,-0.031578947368421095,-0.04210526315789476,2.4526315789473685,0.807017543859649,-2.1473684210526294,10.47017543859649,8.989473684210527,0.49473684210526314,1.1964912280701754,-1.614035087719298,1.0666666666666667,1.3543859649122807,1.4701754385964914,0.03157894736842115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1262,1.0,163,5.0,6.0,0.4,0.3333333333333333,1.0,3.0,-0.14285714285714285,-0.2571428571428572,-0.05714285714285716,-33.36190476190477,1.6666666666666679,0.03809523809523796,4.97142857142857,4.152380952380952,-0.3047619047619048,-0.9714285714285714,-3.2857142857142847,-0.5523809523809524,5.504761904761905,-0.07619047619047614,0.2571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1263,0.0,80,3.0,6.0,0.6666666666666666,0.3333333333333333,-1.0,-2.0,-0.1333333333333333,-0.30000000000000004,-0.2,-39.75,8.333333333333334,13.8,9.283333333333333,15.05,-0.30000000000000004,-0.7166666666666667,-0.11666666666666536,4.116666666666666,4.333333333333334,0.7833333333333332,-1.2000000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1264,0.0,127,3.0,6.0,0.6666666666666666,0.3333333333333333,-3.0,-4.0,-0.19047619047619047,-0.3285714285714286,-0.09285714285714287,-38.81428571428572,0.5119047619047628,7.085714285714285,4.1619047619047596,11.414285714285715,-0.3642857142857143,-1.0309523809523808,-0.3095238095238084,0.35238095238095224,0.46904761904761905,0.3047619047619048,-0.7428571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1265,0.0,300,4.0,6.0,0.5,0.3333333333333333,-3.0,-5.0,-0.3333333333333333,-0.08750000000000002,-0.2,73.025,-3.416666666666666,-7.262499999999999,8.233333333333333,8.2625,0.5375,1.4958333333333333,-3.791666666666666,-0.24583333333333335,0.6208333333333333,0.4208333333333334,0.3374999999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1266,0.0,300,9.0,8.0,0.4444444444444444,0.25,0.0,-2.0,-0.06,0.09000000000000001,0.04,-88.64999999999999,-5.130000000000001,-9.180000000000003,-20.5,-25.790000000000003,-0.10999999999999999,-0.45999999999999996,-1.9600000000000009,-0.5099999999999998,-2.6599999999999997,-0.8299999999999998,-5.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1267,0.0,300,14.0,8.0,0.3571428571428571,0.25,-2.0,-2.0,0.045614035087719274,-0.0324561403508772,0.03508771929824561,-73.67456140350876,-2.671052631578947,-3.849122807017544,-16.45964912280702,-18.82719298245614,-0.004385964912280715,-0.26315789473684215,-2.5175438596491224,0.42894736842105274,-0.5824561403508772,0.5815789473684214,-1.7850877192982457,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1268,0.0,245,7.0,8.0,0.4285714285714285,0.25,-4.0,-3.0,-0.12307692307692308,-0.024358974358974363,0.02564102564102564,-15.388461538461527,-4.532051282051283,-11.635897435897437,-1.1897435897435926,-7.155128205128207,0.46794871794871795,1.1282051282051282,-3.0128205128205128,0.6192307692307693,-2.138461538461538,2.514102564102564,-3.1858974358974357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1269,1.0,300,8.0,8.0,0.5,0.25,-2.0,-3.0,-0.06666666666666668,-0.01666666666666667,0.0,-73.61666666666666,1.9166666666666679,6.066666666666663,-6.400000000000002,-2.7166666666666686,-0.08333333333333334,-0.5,2.333333333333334,-0.21666666666666679,-0.1999999999999993,0.7833333333333337,-3.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1270,1.0,71,8.0,8.0,0.375,0.25,-2.0,0.0,-0.09473684210526317,0.055263157894736833,0.0,-65.81491228070175,-2.5657894736842106,-4.919298245614037,-12.670175438596491,-15.651754385964914,0.08333333333333331,-0.33333333333333337,-0.5877192982456148,0.21842105263157885,-2.196491228070175,-0.20789473684210513,-3.8201754385964914,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1271,0.0,47,8.0,8.0,0.5,0.25,-3.0,1.0,-0.06363636363636366,0.04090909090909091,0.0,-67.07727272727271,-5.113636363636363,-11.972727272727276,-20.236363636363638,-28.17727272727273,-0.11363636363636365,-0.2727272727272727,-5.090909090909091,0.48636363636363633,-0.5090909090909088,2.6772727272727277,-5.5227272727272725,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1272,0.0,300,3.0,8.0,0.3333333333333333,0.25,0.0,2.0,-0.2,0.016666666666666663,0.0,-96.91666666666666,-3.716666666666667,1.0666666666666629,-18.533333333333335,-15.016666666666673,-0.18333333333333335,-0.8666666666666667,3.033333333333333,-2.283333333333333,-4.466666666666666,-1.4499999999999997,-5.683333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1273,0.0,300,4.0,8.0,0.5,0.25,-3.0,-3.0,-0.2,-0.05,0.0,-50.724999999999994,-5.0,-11.075000000000003,-14.76666666666667,-21.366666666666667,0.45833333333333337,1.9166666666666665,-4.333333333333333,-0.5666666666666664,-0.09999999999999964,1.1583333333333337,-5.125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1274,1.0,300,9.0,2.0,0.4444444444444444,1.0,2.0,2.0,-0.07428571428571426,-0.4314285714285714,-0.17428571428571427,-79.58571428571429,2.2628571428571416,5.662857142857142,-3.4000000000000004,-1.9114285714285728,-1.217142857142857,-1.8171428571428572,1.897142857142856,0.49714285714285733,-0.13142857142857167,-0.9942857142857144,-2.1885714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1275,1.0,218,10.0,2.0,0.5,1.0,1.0,3.0,-0.21428571428571427,-0.20300751879699247,-0.05639097744360902,-42.73308270676692,1.6165413533834574,2.6954887218045123,4.2368421052631575,4.7180451127819545,-0.46240601503759404,-0.09398496240601517,1.409774436090225,0.8571428571428572,-0.6503759398496243,0.5225563909774436,-0.29699248120300714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1276,0.0,64,9.0,6.0,0.4444444444444444,0.3333333333333333,2.0,0.0,0.05803278688524592,-0.12229508196721312,-0.04196721311475409,-59.14426229508196,-2.5029508196721313,-3.8160655737704907,-11.27704918032787,-14.233442622950822,-0.4501639344262295,-1.2140983606557376,-4.738688524590165,0.5744262295081968,1.661311475409836,-0.3045901639344262,-5.374754098360656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1277,0.0,109,14.0,6.0,0.3571428571428571,0.3333333333333333,0.0,0.0,0.1636468219729652,-0.24475122231809032,-0.04687949381650848,-44.168823698590735,-0.04400345125107741,1.5148116192119687,-7.236698303134887,-7.270635605406959,-0.3445498993385102,-1.0172562553925797,-5.296232384239286,1.5133735979292493,3.7388553350589584,1.106988783433995,-2.149841817658902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1278,1.0,67,8.0,6.0,0.375,0.3333333333333333,3.0,3.0,0.12257824143070047,-0.14865871833084948,-0.08196721311475409,-35.548807749627414,1.445230998509686,11.09575260804769,-3.6270491803278695,4.902011922503725,-0.15834575260804767,-0.6631892697466468,-1.3923248882265273,0.43442622950819665,2.4031296572280176,-0.18368107302533532,-3.455663189269747,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1279,1.0,13,6.0,6.0,0.0,0.3333333333333333,0.0,2.0,0.31197218082463984,-0.11077993045206161,-0.05166418281172379,1.7163437655241012,-4.0774962742175855,-6.593641331346248,-5.983109786388475,-9.15101838052658,-0.014406358668653696,-0.7540983606557377,-5.5514157973174365,-0.33830104321907606,1.8122205663189268,0.5057128663686041,-3.084451068057626,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1280,0.0,300,5.0,6.0,0.6,0.3333333333333333,-1.0,-3.0,0.12316099201345103,-0.26229508196721313,-0.08196721311475409,-41.8827238335435,-2.4434636401849517,-0.4258091635140815,-6.120638923917614,-5.572929802438004,-0.43631778058007564,-1.2412778478352249,-4.894073139974779,1.3446826397646068,1.1059268600252206,2.6805380411937794,-4.909625893232451,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1281,0.0,113,4.0,6.0,0.75,0.3333333333333333,2.0,3.0,-0.036512667660208636,-0.26229508196721313,-0.08196721311475409,-18.253353204172868,-1.8047690014903122,2.98211624441133,-3.195230998509686,0.10655737704917811,0.22801788375558874,0.20044709388971693,-7.0514157973174365,1.0253353204172875,4.221311475409836,2.2026825633383007,-5.478390461997019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1282,1.0,232,9.0,3.0,0.4444444444444444,0.6666666666666666,3.0,2.0,0.032857142857142876,0.14,0.04,-68.72857142857143,-6.772857142857143,-18.515714285714285,-15.257142857142858,-29.01857142857143,-0.6457142857142857,-1.6028571428571428,-5.995714285714287,-0.8957142857142855,0.11857142857142855,-0.7085714285714286,-1.5814285714285716,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1283,1.0,300,5.0,3.0,0.2,0.6666666666666666,-1.0,0.0,-0.08753501400560224,0.1568627450980392,0.0196078431372549,-22.67366946778712,2.7738095238095255,4.111344537815128,0.7016806722689068,1.625350140056021,-0.2366946778711484,-0.927170868347339,3.032913165266107,-0.9474789915966384,0.688375350140056,-0.39915966386554635,-0.43907563025210106,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1284,0.0,300,4.0,3.0,0.5,0.6666666666666666,0.0,0.0,-0.007142857142857131,0.03333333333333333,0.03333333333333333,-60.22857142857143,8.707142857142859,14.364285714285714,2.776190476190475,7.021428571428572,-0.719047619047619,-1.8761904761904762,6.130952380952381,1.897619047619048,0.6785714285714286,5.604761904761904,-0.12142857142857144,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1287,1.0,280,6.0,5.0,0.3333333333333333,0.2,2.0,-2.0,0.03125,0.05698529411764708,0.034926470588235295,-68.73897058823529,2.1047794117647065,4.5992647058823515,-1.6691176470588225,-3.845588235294116,-0.911764705882353,-0.3694852941176472,0.6525735294117645,1.3216911764705883,0.13051470588235303,1.2757352941176472,1.5588235294117647,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1289,0.0,300,14.0,5.0,0.5,0.2,-1.0,1.0,0.17777777777777778,-0.36732026143790847,0.07450980392156863,-91.99869281045751,5.912418300653595,11.411764705882351,-3.094117647058823,-3.026143790849673,-1.2562091503267974,-2.1882352941176473,3.0366013071895424,1.1529411764705881,1.722875816993464,0.41045751633986927,1.0588235294117647,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1290,0.0,239,12.0,5.0,0.4166666666666667,0.2,0.0,-6.0,0.08571428571428572,-0.18319327731092436,-0.001680672268907564,-28.062184873949576,4.53781512605042,6.668907563025208,-1.2941176470588225,-4.242016806722688,-0.954621848739496,-0.9596638655462186,3.515966386554622,1.6100840336134454,-0.588235294117647,1.4739495798319329,2.030252100840336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1291,0.0,300,1.0,5.0,1.0,0.2,2.0,-5.0,0.0,-0.4117647058823529,0.0522875816993464,-68.73202614379085,2.379084967320262,-0.3660130718954271,-3.9607843137254903,-12.026143790849673,-1.3006535947712419,-2.477124183006536,0.9477124183006538,1.2418300653594772,0.1895424836601307,-0.4117647058823529,0.16993464052287588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1292,1.0,119,6.0,5.0,0.3333333333333333,0.2,-1.0,-3.0,-0.1909722222222222,0.46875,0.03819444444444445,18.993055555555557,-18.32986111111111,-32.03472222222222,-13.375,-26.208333333333336,0.5,2.21875,-13.961805555555557,-3.9201388888888893,-0.4479166666666665,-0.9236111111111112,-0.22222222222222232,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1293,0.0,151,14.0,5.0,0.3571428571428571,0.2,-2.0,-3.0,0.023391812865497075,0.017543859649122806,-0.02046783625730994,12.730994152046783,-13.032163742690058,-21.871345029239762,-12.859649122807017,-21.710526315789473,0.24561403508771928,0.7368421052631579,-11.57309941520468,-3.3099415204678366,1.850877192982456,0.02046783625731008,1.242690058479532,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1294,0.0,48,6.0,5.0,0.3333333333333333,0.2,-2.0,-5.0,-0.007936507936507936,0.5714285714285714,0.15873015873015872,77.34126984126985,-17.753968253968253,-32.86507936507937,-13.5,-26.761904761904763,1.3571428571428572,2.357142857142857,-12.912698412698415,-4.746031746031747,-0.0952380952380949,-0.39682539682539675,0.20634920634920606,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1295,0.0,217,16.0,5.0,0.4375,0.2,-1.0,1.0,-0.13601532567049807,0.10344827586206896,-0.021072796934865898,10.14176245210728,-17.524904214559385,-29.342911877394634,-18.551724137931032,-30.35057471264368,0.25862068965517243,0.8620689655172413,-13.038314176245212,-3.6819923371647514,-0.8045977011494252,-1.5076628352490422,-1.6187739463601534,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1296,0.0,175,5.0,5.0,0.4,0.2,2.0,3.0,-0.031746031746031744,0.14285714285714285,0.0873015873015873,-1.2063492063492056,-15.277777777777777,-27.984126984126984,-14.761904761904763,-26.880952380952383,0.09523809523809523,0.09523809523809523,-13.174603174603176,-5.507936507936508,3.4047619047619047,-1.4206349206349207,0.13492063492063489,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1297,1.0,299,6.0,4.0,0.3333333333333333,0.25,0.0,1.0,-0.1875,0.46875,0.03125,-41.84375,-6.09375,-8.625,-8.25,-10.96875,0.21875,1.25,-4.40625,-1.125,-0.5625,0.1875,-1.3125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1298,0.0,300,14.0,4.0,0.3571428571428571,0.25,-1.0,1.0,0.026864035087719285,0.017543859649122806,-0.027412280701754388,-48.105811403508774,-0.7960526315789469,1.538377192982459,-7.734649122807017,-6.470942982456137,-0.035635964912280715,-0.23190789473684215,-2.0175438596491224,-0.5148026315789473,1.7362938596491224,1.1315789473684212,0.15241228070175428,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1299,0.0,38,5.0,4.0,0.4,0.25,-2.0,0.0,-0.14467592592592593,0.0,-0.0625,-19.50347222222222,2.0324074074074083,11.594907407407405,-4.282407407407408,5.221064814814817,0.9780092592592593,1.1793981481481484,4.111111111111111,-1.09375,-0.9849537037037037,2.648148148148148,1.0023148148148149,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1300,0.0,300,7.0,4.0,0.4285714285714285,0.25,0.0,2.0,-0.0625,0.375,0.15625,14.09375,0.6875,-0.21875,5.65625,5.15625,0.3125,0.59375,0.96875,-0.09375,-0.1875,3.03125,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1301,1.0,126,6.0,3.0,0.3333333333333333,0.3333333333333333,4.0,6.0,0.03125,0.1830357142857143,0.09375,-47.5625,4.138392857142857,11.044642857142858,7.767857142857142,14.910714285714285,-0.5,-0.4955357142857144,1.59375,1.5401785714285714,1.0044642857142856,-0.02678571428571419,0.3571428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1302,0.0,67,7.0,3.0,0.2857142857142857,0.3333333333333333,2.0,5.0,0.2222222222222222,-0.13756613756613756,0.037037037037037035,7.2222222222222285,6.523809523809523,10.44973544973545,15.6984126984127,21.730158730158728,-0.6296296296296297,-1.9365079365079367,3.4074074074074074,0.9047619047619049,2.2116402116402116,-0.38095238095238093,0.746031746031746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1303,0.0,141,2.0,3.0,1.0,0.3333333333333333,4.0,6.0,0.2857142857142857,-0.2857142857142857,0.0,-15.57142857142857,7.142857142857143,21.000000000000004,22.999999999999996,37.857142857142854,-1.0,-2.428571428571429,5.7142857142857135,1.2857142857142858,0.1428571428571428,2.0,0.4285714285714288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1304,1.0,124,14.0,14.0,0.3571428571428571,0.5,1.0,-1.0,0.16869095816464236,-0.39271255060728744,-0.1700404858299595,-16.055330634278008,2.322537112010796,2.7354925775978423,1.2685560053981106,0.7894736842105274,-0.29284750337381915,-0.699055330634278,-1.7611336032388651,1.3225371120107963,2.761133603238866,1.0418353576248316,2.657219973009447,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1305,0.0,109,8.0,14.0,0.25,0.5,-1.0,-3.0,0.023076923076923078,-0.31025641025641026,-0.07179487179487179,3.235897435897435,-0.42307692307692335,-5.782051282051285,-0.8384615384615373,-6.900000000000002,-0.1717948717948718,-0.7692307692307693,0.7564102564102573,-0.8897435897435897,-0.2897435897435897,-0.5564102564102562,1.558974358974359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1306,1.0,300,9.0,14.0,0.3333333333333333,0.5,0.0,-2.0,0.09380863039399626,-0.3858661663539712,-0.1807379612257661,20.818011257035643,3.6216385240775484,5.8480300187617225,4.567229518449029,6.617886178861788,-0.05065666041275796,0.5884928080050031,1.7929956222639163,2.1338336460287683,-0.3051907442151345,2.605378361475923,1.326454033771107,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1307,1.0,300,4.0,14.0,0.25,0.5,-1.0,-4.0,-0.005494505494505503,0.30402930402930406,-0.1336996336996337,69.69780219780219,2.315018315018314,0.4560439560439562,3.27106227106227,1.452380952380949,0.7472527472527474,0.9212454212454213,2.184981684981686,0.672161172161172,-0.5421245421245421,-1.161172161172161,3.978021978021978,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1308,1.0,300,10.0,14.0,0.1,0.5,2.0,4.0,0.023076923076923078,-0.2502564102564102,-0.14512820512820512,-15.330769230769235,5.483589743589741,7.984615384615385,15.168205128205127,17.526666666666664,-0.29846153846153844,-0.8758974358974358,0.6164102564102567,1.3235897435897437,3.5435897435897434,0.43025641025641037,0.8523076923076924,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1309,1.0,17,2.0,14.0,0.0,0.5,1.0,-2.0,0.14529914529914528,0.36752136752136755,-0.20512820512820512,59.102564102564095,11.188034188034186,11.384615384615383,24.239316239316242,25.444444444444443,0.3504273504273504,0.11965811965811968,11.58974358974359,-0.4786324786324787,0.07692307692307687,-0.3675213675213673,11.803418803418802,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
